Date,Range_W_F1,Range_W_F2,Range_C_F1,Range_C_F2,Range_O_F1,Range_O_F2
09-12-1987,0.009836145,0.009569451,0.012121361,0.013037994,0.017456802,0.017926216
10-12-1987,0.011410067,0.010395935,0.010652564,0.00777206,0.014778594,0.011414201
11-12-1987,0.009772065,0.008796538,0.010582109,0.010376228,0.017413375,0.014093763
14-12-1987,0.00888177,0.011111225,0.022622389,0.010416761,0.005025136,0.01420295
15-12-1987,0.022765211,0.011947573,0.014815086,0.014502561,0.013915468,0.019544596
16-12-1987,0.008298803,0.008045096,0.019257817,0.013459153,0.015267472,0.014657158
17-12-1987,0.004971013,0.013638398,0.026445522,0.020202707,0.0376456,0.034623965
18-12-1987,0.027621577,0.029147396,0.022130917,0.014715985,0.024571261,0.024984863
21-12-1987,0.008824766,0.013265899,0.005586607,0.005390849,0.009804,0.014445425
22-12-1987,0.009382399,0.007993648,0.018667209,0.018088348,0.024469991,0.023114557
23-12-1987,0.011751017,0.010395935,0.01457945,0.010296101,0.011726519,0.009595687
24-12-1987,0.011834458,0.005593303,0.00790518,0.00770222,0.016982773,0.017869891
25-12-1987,0.011834458,0.005593303,0.00790518,0.00770222,0.016982773,0.017869891
28-12-1987,0.032157112,0.027487583,0.019828806,0.016742181,0.018543578,0.020994473
29-12-1987,0.008123522,0.009772065,0.009377162,0.006506204,0.021681066,0.014347448
30-12-1987,0.011336154,0.008932256,0.009414999,0.005215136,0.009465926,0.007127614
31-12-1987,0.008051573,0.007290433,0.004056801,0.005235614,0.00675222,0.007127614
01-01-1988,0.008051573,0.007290433,0.004056801,0.005235614,0.00675222,0.007127614
04-01-1988,0.0095924,0.014504686,0.020148432,0.019519162,0.020067563,0.021202208
05-01-1988,0.020521636,0.01907848,0.009339628,0.009049836,0.010582109,0.015331311
06-01-1988,0.042754603,0.041640557,0.024919322,0.020461072,0.026179506,0.024625047
07-01-1988,0.024170361,0.024206931,0.020834087,0.022756987,0.027398974,0.020257276
08-01-1988,0.015255826,0.012251302,0.00781254,0.007594973,0.00798939,0.006844654
11-01-1988,0.014554068,0.013814494,0.020672571,0.016342287,0.021419828,0.020619287
12-01-1988,0.021407545,0.020714204,0.019243698,0.019975695,0.009277734,0.008174432
13-01-1988,0.020714204,0.017685967,0.018088348,0.016321768,0.020998147,0.012187016
14-01-1988,0.011316605,0.012121361,0.00896867,0.008722797,0.007822726,0.008086297
15-01-1988,0.025661786,0.024243612,0.010101096,0.011077036,0.019219041,0.012105057
18-01-1988,0.013740674,0.012251302,0.025190249,0.030546052,0.015666117,0.01920498
19-01-1988,0.015244198,0.013761685,0.010000083,0.009697046,0.014332493,0.013680104
20-01-1988,0.016679689,0.015186321,0.013741628,0.012136071,0.016960615,0.015017347
21-01-1988,0.012213892,0.011472401,0.008844025,0.00981603,0.026043139,0.028710106
22-01-1988,0.012364918,0.010810916,0.011328,0.013455861,0.007822726,0.004073325
25-01-1988,0.009209582,0.009216655,0.00991334,0.008449054,0.009061551,0.008119124
26-01-1988,0.019742479,0.015220994,0.016159457,0.013309331,0.01429524,0.009569451
27-01-1988,0.022540398,0.021929045,0.007434978,0.007246409,0.010430342,0.009595687
28-01-1988,0.024428696,0.021473218,0.018762276,0.017032042,0.01297035,0.012270093
29-01-1988,0.02085823,0.021639175,0.013933094,0.013555352,0.010282867,0.014935783
01-02-1988,0.014509609,0.012232568,0.013968481,0.016039826,0.010282867,0.009543358
02-02-1988,0.013709278,0.012232568,0.010126669,0.009840178,0.009049836,0.008230499
03-02-1988,0.012962438,0.012232568,0.010088358,0.011049836,0.015666117,0.015204163
04-02-1988,0.018072781,0.014345282,0.022416879,0.01821544,0.036557596,0.022100347
05-02-1988,0.019360247,0.016381602,0.014833399,0.013229297,0.015464226,0.012337374
08-02-1988,0.011958289,0.016357242,0.00992564,0.008459265,0.019595663,0.016574965
09-02-1988,0.018790481,0.017964555,0.011104371,0.008408458,0.011772536,0.01252626
10-02-1988,0.016717715,0.015060526,0.016059641,0.012004946,0.010526413,0.012631747
11-02-1988,0.014410564,0.01348335,0.007416598,0.005998818,0.005284028,0.005641764
12-02-1988,0.016679689,0.010534334,0.012453461,0.009661911,0.015873349,0.01408474
15-02-1988,0.016679689,0.010534334,0.012453461,0.009661911,0.015873349,0.01408474
16-02-1988,0.011299555,0.011189971,0.011299555,0.0121656,0.014351192,0.018169612
17-02-1988,0.024466052,0.021180822,0.026300827,0.03025034,0.014445425,0.012614043
18-02-1988,0.018519048,0.012158204,0.007481332,0.007228947,0.009132484,0.011142177
19-02-1988,0.034324743,0.030583423,0.014888612,0.016786965,0.016938516,0.018068594
22-02-1988,0.010844413,0.012176711,0.013741628,0.013293247,0.011726519,0.015141377
23-02-1988,0.018868484,0.014643807,0.015190165,0.013472341,0.010498784,0.016667052
24-02-1988,0.030233011,0.024845999,0.00881063,0.008531435,0.00790518,0.009783446
25-02-1988,0.011049836,0.009245058,0.010101096,0.00732604,0.010526413,0.008427016
26-02-1988,0.01264839,0.009230835,0.015037877,0.012150818,0.003939598,0.007017573
29-02-1988,0.009508788,0.006941794,0.017263067,0.015597197,0.023347364,0.01390843
01-03-1988,0.016780258,0.01946344,0.008573231,0.008358258,0.0051414,0.005509656
02-03-1988,0.012987196,0.012658397,0.009876623,0.012019375,0.010322672,0.008275909
03-03-1988,0.013072082,0.011938065,0.008690309,0.008459265,0.03434948,0.031163995
04-03-1988,0.019705071,0.020717873,0.012515808,0.013357819,0.016043125,0.017291497
07-03-1988,0.006557401,0.007157088,0.011243092,0.014528101,0.021192846,0.012829827
08-03-1988,0.023997842,0.026475674,0.004962789,0.00841857,0.005208345,0.005673774
09-03-1988,0.021831262,0.023626354,0.015000281,0.01087624,0.043977773,0.040703293
10-03-1988,0.025533302,0.02980353,0.013845407,0.012180419,0.024557851,0.036148514
11-03-1988,0.020726131,0.018441428,0.014004048,0.012300278,0.036416701,0.025700583
14-03-1988,0.014499188,0.012463809,0.008866429,0.010982417,0.013210232,0.01340303
15-03-1988,0.007630389,0.010721752,0.010101096,0.00852105,0.01056813,0.01194044
16-03-1988,0.012739026,0.013234271,0.00631714,0.008541846,0.005277057,0.008995563
17-03-1988,0.010938266,0.023046287,0.012578782,0.015825041,0.019493795,0.034001797
18-03-1988,0.006672252,0.009772065,0.006309169,0.007317106,0.00896867,0.017391743
21-03-1988,0.015906572,0.016340233,0.016240207,0.015748357,0.028462465,0.014388737
22-03-1988,0.009232126,0.013093477,0.004993768,0.007263954,0.023286951,0.032026027
23-03-1988,0.008110345,0.011067307,0.007263954,0.008269391,0.016308738,0.012158204
24-03-1988,0.010616678,0.011155494,0.006056954,0.007083855,0.007446051,0.007616183
25-03-1988,0.009820046,0.010379335,0.014388737,0.017513582,0.007391017,0.006051456
28-03-1988,0.024774182,0.0233411,0.010733556,0.01044699,0.029987254,0.022954336
29-03-1988,0.011637704,0.008123522,0.005913678,0.005757068,0.016679689,0.012364918
30-03-1988,0.008250872,0.006467282,0.011904903,0.010434877,0.023383762,0.022048137
31-03-1988,0.014962873,0.013008314,0.004778982,0.005810592,0.018692133,0.022048137
01-04-1988,0.014962873,0.013008314,0.004778982,0.005810592,0.018692133,0.022048137
04-04-1988,0.02321829,0.018631564,0.021353124,0.019574603,0.034460339,0.032986499
05-04-1988,0.036069484,0.039095525,0.008408458,0.009313222,0.015174798,0.016679689
06-04-1988,0.013715423,0.013307437,0.009603915,0.0104713,0.015037877,0.010518504
07-04-1988,0.014481347,0.013286635,0.01087624,0.010532572,0.015267472,0.016604155
08-04-1988,0.011909629,0.012336317,0.007194276,0.005810592,0.006006024,0.008888947
11-04-1988,0.010216199,0.012213892,0.009603915,0.006968669,0.014992785,0.013245227
12-04-1988,0.014140063,0.013761685,0.006056954,0.007009374,0.00896867,0.01027155
13-04-1988,0.011778699,0.012195273,0.007308193,0.008230499,0.027315811,0.020803128
14-04-1988,0.012658397,0.010761057,0.017241806,0.016607736,0.029806128,0.025935855
15-04-1988,0.011137744,0.011596574,0.014778594,0.015412279,0.023347364,0.019682694
18-04-1988,0.012062872,0.014062732,0.008626055,0.011876624,0.023024808,0.022472856
19-04-1988,0.012004946,0.008550382,0.009780029,0.009411834,0.020896283,0.023358726
20-04-1988,0.009523882,0.01003482,0.006108754,0.008240188,0.01342302,0.016047026
21-04-1988,0.005557775,0.005407506,0.008626055,0.007125921,0.019832839,0.019274133
22-04-1988,0.00876849,0.007757991,0.004962789,0.005970167,0.024317308,0.020710799
25-04-1988,0.015145766,0.017067909,0.011215071,0.009580912,0.007570059,0.010301784
26-04-1988,0.010412589,0.010144449,0.011271253,0.010810916,0.01670502,0.011799547
27-04-1988,0.011209085,0.009331327,0.009950331,0.011933316,0.010502722,0.010241494
28-04-1988,0.017011346,0.01491979,0.011187189,0.009546612,0.036589447,0.028129168
29-04-1988,0.009852296,0.007930256,0.017435062,0.016686919,0.023383762,0.021053409
02-05-1988,0.024692613,0.030281198,0.015883046,0.016451605,0.028082969,0.028724575
03-05-1988,0.015012792,0.018541442,0.007317106,0.008220833,0.028215038,0.025817683
04-05-1988,0.011657085,0.012913819,0.006108754,0.005872007,0.026879089,0.029255358
05-05-1988,0.016722798,0.017011346,0.011036286,0.008259634,0.01244184,0.010614201
06-05-1988,0.014316034,0.014694142,0.011104371,0.008288976,0.010878118,0.012213892
09-05-1988,0.009155287,0.01373759,0.009962723,0.009523882,0.010946161,0.010646488
10-05-1988,0.00824407,0.009584738,0.006246116,0.007168489,0.01240326,0.015015297
11-05-1988,0.015644617,0.016780258,0.020126466,0.0180619,0.029620248,0.027110094
12-05-1988,0.005792321,0.007231852,0.00891158,0.008531435,0.008019289,0.012384059
13-05-1988,0.018137348,0.018422628,0.011428696,0.008531435,0.014411779,0.017015105
16-05-1988,0.026879089,0.04233029,0.035347982,0.036539127,0.03081908,0.037234383
17-05-1988,0.012539349,0.017591276,0.01203384,0.015125361,0.018462063,0.011904903
18-05-1988,0.021086295,0.022096137,0.010823918,0.015125361,0.023167059,0.020803128
19-05-1988,0.016236519,0.046792162,0.033665396,0.038422805,0.031369264,0.028820439
20-05-1988,0.023324673,0.025679014,0.019373825,0.014293811,0.023256862,0.015658683
23-05-1988,0.038352783,0.037414436,0.022132528,0.021313202,0.016164937,0.015861904
24-05-1988,0.023055776,0.019663555,0.019484857,0.018816272,0.024585475,0.02266386
25-05-1988,0.033168145,0.03375848,0.027587957,0.025457933,0.034387342,0.029517252
26-05-1988,0.014793169,0.014430265,0.015213869,0.014648149,0.01464155,0.012848142
27-05-1988,0.01329414,0.012234769,0.016260521,0.011198325,0.018827493,0.016997576
30-05-1988,0.01329414,0.012234769,0.016260521,0.011198325,0.018827493,0.016997576
31-05-1988,0.026856738,0.019364367,0.011123585,0.012875714,0.024932039,0.020339684
01-06-1988,0.014430265,0.015417264,0.023716527,0.020619287,0.037426406,0.0284765
02-06-1988,0.024269571,0.020848566,0.035838102,0.034449047,0.045058817,0.045401656
03-06-1988,0.039002158,0.032523192,0.026984908,0.028082969,0.023167059,0.013793322
06-06-1988,0.012487839,0.007026538,NaN,NaN,NaN,NaN
07-06-1988,0.063513406,0.062219487,0.039297787,0.039891329,0.046197591,0.040683577
08-06-1988,0.025453484,0.022266801,0.037815451,0.033576296,0.083749357,0.080042708
09-06-1988,0.020148432,0.018397365,0.038118958,0.034819765,0.040821995,0.04230238
10-06-1988,0.029413885,0.027434771,0.027080959,0.02621873,NaN,NaN
13-06-1988,0.018893949,0.018445846,0.025219571,0.020696882,0.067658648,0.059347557
14-06-1988,0.017438403,0.015748357,0.033006296,0.031109554,0.068992871,0.06688261
15-06-1988,0.036179657,0.027122445,NaN,NaN,0.009896617,NaN
16-06-1988,0.069169691,0.08361414,NaN,NaN,NaN,NaN
17-06-1988,0.04071475,0.03982543,0.05820429,0.048396541,0.033124047,0.024442852
20-06-1988,0.013793322,0.018955016,NaN,NaN,NaN,NaN
21-06-1988,0.042881727,0.048306605,NaN,NaN,NaN,NaN
22-06-1988,0.031252544,0.031829549,0.027963559,0.03321605,0.012084739,0.018127385
23-06-1988,0.056280836,0.05122919,0.021383566,0.035190119,NaN,NaN
24-06-1988,0.021164811,0.023226851,0.021946748,0.026126305,NaN,NaN
27-06-1988,0.016362857,0.016651634,NaN,NaN,NaN,NaN
28-06-1988,0.057457055,0.053379889,0.044902547,0.06088221,0.079406778,0.079197042
29-06-1988,0.040593397,0.040600976,0.032157112,NaN,0.074107972,NaN
30-06-1988,0.074502527,0.054558984,0.054067221,0.043387508,0.033711057,0.033522692
01-07-1988,0.03135053,0.029270382,0.032119549,0.012296719,0.123323216,0.065457217
04-07-1988,0.03135053,0.029270382,0.032119549,0.012296719,0.123323216,0.065457217
05-07-1988,0.068641933,0.073925274,0.09030878,0.074747427,0.031252544,0.042174925
06-07-1988,0.029622256,0.040005335,0.0443204,0.04046795,0.028259337,0.034217957
07-07-1988,0.056716229,0.062598656,0.084642643,0.054658413,0.089516598,0.043283418
08-07-1988,0.028911343,0.035809453,0.053895768,0.040727872,0.03056265,0.014815086
11-07-1988,0.027028672,0.032661296,0.044451763,0.013894788,0.061950589,NaN
12-07-1988,0.031917603,0.032365285,0.049927174,0.051624365,0.046354109,0.047418892
13-07-1988,0.031010237,0.035357218,0.053735106,NaN,0.021577601,NaN
14-07-1988,0.052842481,0.064378662,0.043802623,NaN,0.087830713,NaN
15-07-1988,0.025774623,0.027744529,0.022372298,0.026202372,0.035776173,0.033415997
18-07-1988,0.038151766,0.027724548,0.036367644,NaN,0.046189382,NaN
19-07-1988,0.041926357,0.04222263,0.049271049,0.012698583,0.038533664,0.034191365
20-07-1988,0.032347834,0.032876071,0.074723546,0.061808287,0.068743152,0.045462374
21-07-1988,0.016894489,0.022642477,0.028618805,0.027995607,0.040298493,0.065122463
22-07-1988,0.015524245,0.01754431,0.019048195,0.01396454,0.043280508,0.047454159
25-07-1988,0.035932009,0.034864732,0.026102624,0.023867481,0.039220713,0.038099846
26-07-1988,0.045873227,0.04433231,0.018949749,0.020101179,0.071176278,0.065660646
27-07-1988,0.034414959,0.03196011,0.052551495,0.056280836,0.04541748,0.044280574
28-07-1988,0.034798222,0.033582739,0.055110363,0.060516683,0.058496207,0.042071214
29-07-1988,0.03964976,0.039635307,0.038929846,0.036791947,0.026120888,0.025595547
01-08-1988,0.0104713,0.010152371,NaN,NaN,NaN,NaN
02-08-1988,0.026597313,0.024469991,0.03333642,0.032470385,0.020761991,0.02228027
03-08-1988,0.015873349,0.014093763,0.025232625,0.022989518,0.021353124,0.022788015
04-08-1988,0.022007361,0.022614029,0.023027333,0.02402037,0.048960827,0.036494058
05-08-1988,0.017071984,0.019072415,0.01642073,0.016000341,0.034968598,0.022511773
08-08-1988,0.016000341,0.015504187,0.014220231,0.013050756,0.018116438,0.019661044
09-08-1988,0.011865663,0.014075728,0.028742469,0.025442488,0.029522439,0.029092961
10-08-1988,0.01442648,0.012722818,0.013333531,0.015403628,0.014815086,0.014572207
11-08-1988,0.005872774,0.007585371,0.016722798,0.016260521,0.017328295,0.017002647
12-08-1988,0.046520016,0.047508934,0.066494831,0.065489845,0.033962156,0.033424396
15-08-1988,0.025774623,0.026169718,0.045599297,0.040072139,0.030011078,0.032051249
16-08-1988,0.017880425,0.018553408,0.03935495,0.03980625,0.037139547,0.040645456
17-08-1988,0.012886776,0.013741628,0.028370697,0.029186621,0.025831695,0.027053047
18-08-1988,0.011472401,0.012345836,0.020061728,0.017774484,0.037669237,0.036634133
19-08-1988,0.01646649,0.017178337,0.013937508,0.014352294,0.029270382,0.026567027
22-08-1988,0.022179644,0.028914648,0.022292497,0.0216365,0.027724548,0.022363596
23-08-1988,0.013037994,0.012610508,0.031633908,0.029800628,0.036148514,0.039067468
24-08-1988,0.021922219,0.022416879,0.02950594,0.032846514,0.015873349,0.021256839
25-08-1988,0.013986242,0.013505423,0.020363696,0.021414095,0.011787956,0.01339733
26-08-1988,0.011487044,0.014778594,0.017017876,0.014725255,0.013739176,0.008608375
29-08-1988,0.015584731,0.014962873,0.021978907,0.021220955,0.028170877,0.033238641
30-08-1988,0.025479085,0.028067736,0.023530497,0.023448751,0.025718529,0.024834132
31-08-1988,0.012642393,0.012092046,0.028573372,0.030771659,0.020659859,0.017062025
01-09-1988,0.018692133,0.017889565,0.024056143,0.018137348,0.015296665,0.014706147
02-09-1988,0.010025147,0.010797945,0.01123122,0.013322429,0.007722046,0.009285118
05-09-1988,0.010025147,0.010797945,0.01123122,0.013322429,0.007722046,0.009285118
06-09-1988,0.029413885,0.026511126,0.017123706,0.021470684,0.033774317,0.025272103
07-09-1988,0.023157647,0.022288313,0.017182553,0.020670434,0.027908788,0.02695581
08-09-1988,0.014706147,0.014736488,0.01125066,0.014962873,0.005644418,0.014440684
09-09-1988,0.016139394,0.016124566,0.014789308,0.010008424,0.015094626,0.021819047
12-09-1988,0.013724482,0.015001781,0.007017573,0.010067199,0.030536724,0.032186686
13-09-1988,0.01467019,0.024780029,0.026248226,0.030102607,0.022472856,0.046308773
14-09-1988,0.0121656,0.011723464,0.012205906,0.013311345,0.003731348,0.020730801
15-09-1988,0.023073276,0.023998811,0.01408474,0.016807118,0.015037877,0.025363678
16-09-1988,0.01113184,0.020226745,0.01515856,0.018787914,0.015384919,0.031630544
19-09-1988,0.016321768,0.018692133,0.023745408,0.02097979,0.019802627,0.023033648
20-09-1988,0.017391743,0.017932339,0.016468808,0.014866911,0.013875346,0.017358199
21-09-1988,0.006169051,0.008358258,0.009082715,0.009561133,0.006006024,0.022450919
22-09-1988,0.026098753,0.025199107,0.028685148,0.026485957,0.05165001,0.048695112
23-09-1988,0.007034027,0.006952519,0.020797977,0.013605652,0.02718614,0.020973123
26-09-1988,0.008288976,0.007017573,0.014159529,0.012121361,0.038118958,0.03350067
27-09-1988,0.008920666,0.007050558,0.029038556,0.02669121,0.022427036,0.020990276
28-09-1988,0.02322224,0.020570811,0.021711665,0.018708029,0.015159462,0.014888612
29-09-1988,0.019371066,0.017298373,0.01046217,0.010265274,0.019517826,0.017128882
30-09-1988,0.012019375,0.010669929,0.015652493,0.013687126,0.018462063,0.017146159
03-10-1988,0.020274994,0.017657904,0.015611765,0.016163687,0.032655963,0.017946643
04-10-1988,0.021202208,0.018626848,0.017094433,0.015100958,0.026079713,0.022717026
05-10-1988,0.015915455,0.015125361,0.015267472,0.015037877,0.020161973,0.015904908
06-10-1988,0.024519617,0.021928172,0.025446666,0.02011803,0.016260521,0.013986242
07-10-1988,0.013889112,0.012578782,0.010993768,0.012568243,0.017427402,0.019202207
10-10-1988,0.019710783,0.020075237,0.008532475,0.006756782,0.019260606,0.019960743
11-10-1988,0.021518713,0.017883372,0.011059236,0.008410479,0.037815451,0.021675725
12-10-1988,0.009227286,0.011441772,0.00675108,0.005850414,0.012701685,0.011673284
